"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.743759471E1,-6.029461670E-1,6.635850677E0,9.592651978E0,1.167977013E1
1.744753971E1,-7.107220459E-1,6.616540833E0,9.972861328E0,1.198923273E1
1.745748571E1,-9.026229858E-1,6.566694489E0,1.062625259E1,1.252411470E1
1.746743071E1,-9.891430664E-1,6.477030945E0,1.123039627E1,1.300200501E1
1.747737571E1,-8.837622070E-1,6.386768646E0,1.179861465E1,1.344541398E1
1.748732071E1,-9.102571106E-1,6.294710083E0,1.237820938E1,1.391660916E1
1.749726571E1,-9.731263733E-1,6.295907593E0,1.275512558E1,1.425758240E1
1.750721171E1,-1.228794708E0,6.192772064E0,1.293340485E1,1.439212713E1
1.751715671E1,-1.669627991E0,5.949527893E0,1.305629929E1,1.444477382E1
1.752710171E1,-1.986668701E0,5.756878510E0,1.305180862E1,1.440271541E1
1.753704671E1,-2.227517853E0,5.694608002E0,1.286634430E1,1.424546285E1
1.754699171E1,-2.325563965E0,5.652994537E0,1.236264175E1,1.379128370E1
1.755693671E1,-2.301913147E0,5.574857025E0,1.156839340E1,1.304628533E1
1.756688271E1,-2.148631897E0,5.463787994E0,1.067130890E1,1.217975500E1
1.757682771E1,-1.993255005E0,5.385051727E0,9.852361908E0,1.140354694E1
1.758677271E1,-1.992207184E0,5.242398376E0,9.188342743E0,1.076463063E1
1.759671771E1,-1.902693329E0,5.161267090E0,8.642577667E0,1.024466049E1
1.760666271E1,-1.679208069E0,5.105133820E0,8.138426056E0,9.752748829E0
1.761660871E1,-1.440903625E0,4.950655060E0,7.692952423E0,9.261031571E0
1.762655371E1,-1.229243774E0,4.822671204E0,7.350015564E0,8.876481656E0
1.763649871E1,-1.062340851E0,4.652624817E0,7.152725830E0,8.598661092E0
1.764644371E1,-9.129515076E-1,4.487817535E0,7.019652557E0,8.381497999E0
1.765638871E1,-7.388635254E-1,4.378245392E0,6.859635315E0,8.171263591E0
1.766633471E1,-5.649252319E-1,4.272415466E0,6.699767761E0,7.966151046E0
1.767627971E1,-4.372407532E-1,4.180955658E0,6.528374176E0,7.764743336E0
1.768622471E1,-2.327659607E-1,4.160448303E0,6.239325256E0,7.502845442E0
1.769616971E1,-5.089416504E-2,4.129612427E0,5.934858398E0,7.230410308E0
1.770611471E1,1.368154907E-1,4.119134216E0,5.657335510E0,6.999387848E0
1.771606071E1,3.257226562E-1,4.123026123E0,5.469775543E0,6.857396310E0
1.772600571E1,5.147795105E-1,4.191284180E0,5.359005890E0,6.822815046E0
1.773595071E1,6.351292419E-1,4.244423676E0,5.332361298E0,6.844895799E0
1.774589571E1,6.219566345E-1,4.253554688E0,5.306315460E0,6.829095203E0
1.775584071E1,4.969665527E-1,4.238735504E0,5.399571533E0,6.882530579E0
1.776578671E1,3.619473267E-1,4.299509125E0,5.560486908E0,7.038167321E0
1.777573171E1,3.308120728E-1,4.379592590E0,5.765560455E0,7.247893159E0
1.778567671E1,2.800675964E-1,4.395160217E0,5.951623535E0,7.403897210E0
1.779562171E1,1.410067749E-1,4.364324341E0,6.117628326E0,7.516155015E0
1.780556671E1,-2.844085693E-3,4.377946014E0,6.239624634E0,7.622291976E0
1.781551271E1,-1.230441284E-1,4.361330566E0,6.429579620E0,7.770189075E0
1.782545771E1,-2.420466614E-1,4.431684265E0,6.664890289E0,8.007444947E0
1.783540271E1,-4.037104797E-1,4.562811584E0,6.801855469E0,8.200455446E0
1.784534771E1,-5.448669434E-1,4.671934662E0,6.845564575E0,8.305757511E0
1.785529271E1,-7.277865601E-1,4.752467194E0,6.857240295E0,8.374805202E0
1.786523771E1,-8.598120117E-1,4.840035095E0,6.997199249E0,8.551374963E0
1.787518371E1,-8.378077698E-1,4.999902649E0,7.325167236E0,8.908368167E0
1.788512871E1,-7.393125916E-1,5.188809814E0,7.614066467E0,9.243610689E0
1.789507371E1,-5.643264771E-1,5.342091064E0,7.896978149E0,9.550846308E0
1.790501871E1,-3.281176758E-1,5.498665466E0,8.127049713E0,9.817938692E0
1.791496371E1,-1.597178650E-1,5.694757690E0,8.288563843E0,1.005763717E1
1.792490971E1,-1.558259583E-1,5.793252869E0,8.448431396E0,1.024509900E1
1.793485471E1,-2.384541321E-1,5.922733612E0,8.677455139E0,1.050875166E1
1.794479971E1,-3.558100891E-1,6.158044281E0,8.789871368E0,1.073824701E1
1.795474471E1,-4.887336731E-1,6.317612457E0,8.891210632E0,1.091809115E1
1.796468971E1,-7.277865601E-1,6.504573669E0,8.990154877E0,1.112034337E1
1.797463571E1,-8.710386658E-1,6.845714264E0,9.188043365E0,1.149098138E1
1.798458071E1,-8.448431396E-1,7.216493225E0,9.476792908E0,1.194157185E1
1.799452571E1,-9.346563721E-1,7.306306458E0,9.853858795E0,1.230261069E1
1.800447071E1,-1.037342834E0,7.157366180E0,1.020622604E1,1.250883771E1
1.801441571E1,-9.773176575E-1,7.125183105E0,1.052730835E1,1.274941588E1
1.802436171E1,-9.193881226E-1,7.223229218E0,1.080228653E1,1.302726791E1
1.803430671E1,-1.112336884E0,7.131769409E0,1.103639969E1,1.318717355E1
1.804425112E1,-1.399140472E0,6.881639557E0,1.117096985E1,1.319489009E1
1.805419612E1,-1.318158875E0,6.651418304E0,1.130554001E1,1.318310067E1
1.806414112E1,-9.728269958E-1,6.525829468E0,1.148277145E1,1.324337128E1
1.807408712E1,-5.123844910E-1,6.406976624E0,1.165177002E1,1.330697681E1
1.808403212E1,-3.457809448E-2,6.133645020E0,1.159399017E1,1.311653174E1
1.809397712E1,3.996688843E-1,5.816454620E0,1.135209320E1,1.276169658E1
1.810392212E1,7.192543030E-1,5.686674500E0,1.109971802E1,1.249237102E1
1.811386712E1,8.512797546E-1,5.599256287E0,1.083177521E1,1.222308072E1
1.812381212E1,8.431965637E-1,5.396727448E0,1.043001068E1,1.177373222E1
1.813375812E1,7.804769897E-1,5.182522888E0,9.923314362E0,1.122229280E1
1.814370312E1,8.695417786E-1,5.110372925E0,9.489965515E0,1.081348509E1
1.815364812E1,9.509724426E-1,5.090763702E0,9.236991577E0,1.058972318E1
1.816359312E1,9.731263733E-1,5.037923584E0,9.115444336E0,1.046035250E1
1.817353813E1,9.375004578E-1,4.972359924E0,8.875044250E0,1.021614804E1
1.818348412E1,8.379574585E-1,4.921316071E0,8.584049377E0,9.930127304E0
1.819342912E1,6.689588928E-1,4.875062256E0,8.467292175E0,9.793302547E0
1.820337412E1,3.682342529E-1,4.762496338E0,8.509654083E0,9.758646446E0
1.821331913E1,-4.415817261E-2,4.511767731E0,8.652157745E0,9.757962474E0
1.822326413E1,-3.891906738E-1,4.219575348E0,8.807834015E0,9.774161116E0
1.823321012E1,-6.038442993E-1,3.905827789E0,8.937464447E0,9.772327737E0
1.824315512E1,-6.984475708E-1,3.611839142E0,8.972042542E0,9.696945827E0
1.825310013E1,-7.481442261E-1,3.447181549E0,8.771309967E0,9.454028715E0
1.826304513E1,-7.262896729E-1,3.421285400E0,8.297096100E0,9.004137614E0
1.827299012E1,-6.665638733E-1,3.391197968E0,7.702831879E0,8.442638806E0
1.828293613E1,-6.884184265E-1,3.305276642E0,7.106172638E0,7.867430532E0
1.829288113E1,-7.475454712E-1,3.286864929E0,6.652615814E0,7.457855085E0
1.830282613E1,-6.623725891E-1,3.338357849E0,6.220314789E0,7.090535004E0
1.831277112E1,-5.414241028E-1,3.409160614E0,5.804928589E0,6.753718389E0
1.832271612E1,-4.343966675E-1,3.362757111E0,5.453309784E0,6.421481406E0
1.833266213E1,-1.764830017E-1,3.609444122E0,5.253625031E0,6.376504456E0
1.834260712E1,-2.170486450E-2,3.755690002E0,5.161566467E0,6.383372689E0
1.835255212E1,2.185455322E-2,3.789220276E0,5.114863586E0,6.365571257E0
1.836249712E1,1.348695374E-1,3.855831757E0,5.060676270E0,6.363652460E0
1.837244212E1,1.408570862E-1,3.887266388E0,5.087470551E0,6.404142198E0
1.838238712E1,-3.308120728E-2,3.920646973E0,5.236560516E0,6.541722487E0
1.839233312E1,-3.335064697E-1,3.980522461E0,5.414839783E0,6.728764783E0
1.840227812E1,-4.754113770E-1,4.046684875E0,5.603896637E0,6.928588022E0
1.841222312E1,-5.316943359E-1,4.177063751E0,5.988147583E0,7.320414737E0
1.842216812E1,-5.677693176E-1,4.342020721E0,6.387966156E0,7.744780020E0
1.843211312E1,-6.676116943E-1,4.410129089E0,6.571334839E0,7.942127267E0
1.844205912E1,-7.357200623E-1,4.467010803E0,6.594237213E0,7.998714519E0
1.845200412E1,-7.229965210E-1,4.554429016E0,6.748715973E0,8.173782167E0
1.846194912E1,-7.367678833E-1,4.745282135E0,6.950795746E0,8.448318824E0
1.847189412E1,-8.054750061E-1,4.821024628E0,7.151378632E0,8.662175522E0
1.848183912E1,-8.806187439E-1,4.911137238E0,7.387138367E0,8.914290302E0
1.849178512E1,-8.479866028E-1,5.178930359E0,7.708370361E0,9.325201047E0
1.850173012E1,-6.965016174E-1,5.470074921E0,7.969128113E0,9.690915180E0
1.851167512E1,-5.930667114E-1,5.807622986E0,8.014633484E0,9.915370026E0
1.852162012E1,-4.538562012E-1,6.189029846E0,7.979157257E0,1.010826525E1
1.853156512E1,-2.405497742E-1,6.551875305E0,8.154143372E0,1.046302960E1
1.854151012E1,1.360670471E-1,7.074139252E0,8.636440430E0,1.116467929E1
1.855145612E1,3.357518005E-1,7.626790009E0,9.120683441E0,1.189401200E1
1.856140112E1,4.400848389E-2,7.743547211E0,9.460776215E0,1.222582295E1
1.857134612E1,-4.203259277E-1,7.634573822E0,9.527537384E0,1.221627439E1
1.858129112E1,-9.343569946E-1,7.480394440E0,9.646390228E0,1.224263731E1
1.859123612E1,-1.572480011E0,7.208110657E0,1.027867538E1,1.265230099E1
1.860118212E1,-2.163900146E0,6.887178040E0,1.127829666E1,1.339087976E1
1.861112712E1,-2.461481323E0,6.607409821E0,1.246428040E1,1.432044136E1
1.862107212E1,-2.385738831E0,6.419999542E0,1.341914474E1,1.506590819E1
1.863101712E1,-2.038760376E0,6.304589539E0,1.385773270E1,1.536037593E1
1.864096212E1,-1.486259308E0,6.196813660E0,1.360835129E1,1.502653290E1
1.865090812E1,-1.047671356E0,6.104904785E0,1.289673111E1,1.430710142E1
1.866085312E1,-8.572673035E-1,6.097869415E0,1.208257416E1,1.356125057E1
1.867079812E1,-7.339237976E-1,6.115233307E0,1.136990616E1,1.293095080E1
1.868074312E1,-7.298822021E-1,6.126459961E0,1.066636917E1,1.232224294E1
1.869068812E1,-7.878117371E-1,6.098318481E0,1.008213409E1,1.180929987E1
1.870063412E1,-8.722361755E-1,6.005810852E0,9.557924194E0,1.132185828E1
1.871057912E1,-8.264314270E-1,5.879174194E0,9.081315308E0,1.084979105E1
1.872052412E1,-8.451425171E-1,5.755381622E0,8.713979187E0,1.047721894E1
1.873046912E1,-9.361532593E-1,5.522765350E0,8.485404510E0,1.016756656E1
1.874041412E1,-9.999206543E-1,5.221591644E0,8.343499603E0,9.893373855E0
1.875035912E1,-1.034349060E0,4.948858795E0,8.312514038E0,9.729284197E0
1.876030512E1,-1.055455170E0,4.762047272E0,8.344248047E0,9.665275749E0
1.877025012E1,-1.060394897E0,4.595144348E0,8.283025360E0,9.531437354E0
1.878019512E1,-9.547146606E-1,4.459975433E0,8.088130646E0,9.285511203E0
1.879014012E1,-8.387059021E-1,4.371659088E0,7.833959198E0,9.010313396E0
1.880008512E1,-6.524931335E-1,4.276606750E0,7.457042999E0,8.621055787E0
1.881003112E1,-3.224295044E-1,4.230652313E0,7.007527771E0,8.191936599E0
1.881997612E1,6.331832886E-2,4.195026398E0,6.610702972E0,7.829664710E0
1.882992112E1,3.978726196E-1,4.194727020E0,6.339017944E0,7.611648041E0
1.883986612E1,7.387138367E-1,4.174968109E0,6.088888092E0,7.419610168E0
1.884981112E1,9.006770325E-1,4.154460754E0,5.832171936E0,7.216993333E0
1.885975712E1,9.665400696E-1,4.127067719E0,5.610782318E0,7.031910543E0
1.886970212E1,9.482780457E-1,4.084556122E0,5.501210175E0,6.917090671E0
1.887964712E1,7.641609192E-1,4.029919739E0,5.660179596E0,6.990123609E0
1.888959212E1,4.915777588E-1,4.042493591E0,5.938600616E0,7.200720826E0
1.889953712E1,3.043171692E-1,4.020040283E0,6.198460236E0,7.394203278E0
1.890948212E1,9.475296021E-2,4.018094330E0,6.280789032E0,7.456699741E0
1.891942812E1,-1.748364258E-1,4.036206665E0,6.270909576E0,7.459613860E0
1.892937312E1,-3.339555359E-1,4.158502350E0,6.225254517E0,7.493894975E0
1.893931812E1,-4.677772522E-1,4.278403015E0,6.110143890E0,7.473781257E0
1.894926312E1,-6.177653503E-1,4.322261810E0,5.989045715E0,7.411629360E0
1.895920812E1,-8.048762512E-1,4.387526093E0,6.012247467E0,7.486342939E0
1.896915412E1,-9.952803040E-1,4.531975708E0,6.213878174E0,7.755105974E0
1.897909912E1,-1.113833771E0,4.701722717E0,6.478827209E0,8.082204167E0
1.898904412E1,-1.253792725E0,4.769831085E0,6.724765778E0,8.339410024E0
1.899898912E1,-1.331481171E0,4.909790039E0,6.930887146E0,8.597445956E0
1.900893412E1,-1.277293854E0,5.114115143E0,7.070696411E0,8.819319760E0
1.901888012E1,-1.168470154E0,5.342689819E0,7.191495209E0,9.034780592E0
1.902882512E1,-1.118174744E0,5.580096130E0,7.151228943E0,9.139357908E0
1.903877012E1,-1.110241241E0,5.764662323E0,7.132368164E0,9.237675191E0
1.904871583E1,-1.147513733E0,5.875881042E0,7.346572723E0,9.477072152E0
1.905866083E1,-1.290167084E0,5.983207855E0,7.687114563E0,9.826242295E0
1.906860583E1,-1.567839661E0,6.012846222E0,8.011040955E0,1.013850177E1
1.907855183E1,-1.818717957E0,6.028114471E0,8.384963379E0,1.048587192E1
1.908849683E1,-2.110910339E0,5.976471863E0,8.838669891E0,1.087640767E1
1.909844183E1,-2.361638947E0,5.951174469E0,9.253307648E0,1.125244500E1
1.910838683E1,-2.393672333E0,6.037694550E0,9.477391663E0,1.148931571E1
1.911833183E1,-2.297721863E0,6.152056732E0,9.532776489E0,1.157588681E1
1.912827783E1,-2.077829132E0,6.312223663E0,9.491312714E0,1.158648171E1
1.913822283E1,-1.818867645E0,6.586902466E0,9.421707458E0,1.163890609E1
1.914816783E1,-1.573078766E0,6.809938660E0,9.298962708E0,1.163273608E1
1.915811283E1,-1.250649261E0,6.930138702E0,9.250313873E0,1.162580117E1
1.916805783E1,-1.005159760E0,7.194788361E0,9.463769989E0,1.193056026E1
1.917800383E1,-9.494755554E-1,7.570057983E0,9.965227203E0,1.255041971E1
1.918794883E1,-1.221310272E0,7.566016388E0,1.053149963E1,1.302492562E1
1.919789383E1,-1.428329773E0,7.333549805E0,1.108953918E1,1.337157276E1
1.920783883E1,-1.287472687E0,7.092850342E0,1.145433060E1,1.353394995E1
1.921778383E1,-8.291258240E-1,6.818321228E0,1.164533340E1,1.352001273E1
1.922772883E1,-4.119433594E-1,6.503974915E0,1.160806091E1,1.331234259E1
1.923767483E1,8.711883545E-2,6.124514008E0,1.125734024E1,1.281580941E1
1.924761983E1,5.008584595E-1,5.804629211E0,1.061442719E1,1.210828823E1
1.925756483E1,5.486091614E-1,5.533692627E0,1.013452515E1,1.155990165E1
1.926750983E1,5.221142578E-1,5.380710754E0,1.002659958E1,1.139110840E1
1.927745483E1,4.978646851E-1,5.265749817E0,1.002480331E1,1.133457859E1
1.928740083E1,5.572911072E-1,5.094356232E0,1.000534378E1,1.124143865E1
1.929734583E1,5.788462830E-1,5.011428680E0,9.991871796E0,1.119316677E1
1.930729083E1,5.670208740E-1,5.003644867E0,9.947114868E0,1.114912861E1
1.931723583E1,4.411326599E-1,5.049599304E0,9.628726959E0,1.088142610E1
1.932718083E1,1.592687988E-1,5.017416229E0,9.180259552E0,1.046312561E1
1.933712583E1,-2.390528870E-1,4.940476227E0,8.829089813E0,1.012019163E1
1.934707183E1,-7.243437195E-1,4.884792023E0,8.627159729E0,9.940510647E0
1.935701683E1,-1.334774323E0,4.640050964E0,8.766519928E0,1.000817501E1
1.936696183E1,-1.924248505E0,4.301006012E0,9.097332001E0,1.024513712E1
1.937690683E1,-2.166145477E0,4.031416626E0,9.527687073E0,1.056983099E1
1.938685183E1,-2.190993805E0,3.791615295E0,9.683962097E0,1.062807237E1
1.939679783E1,-1.958527222E0,3.590882721E0,9.427395630E0,1.027648072E1
1.940674283E1,-1.657952271E0,3.475622406E0,8.701255646E0,9.515282794E0
1.941668783E1,-1.470541992E0,3.388653259E0,7.893834686E0,8.715393893E0
1.942663283E1,-1.198258209E0,3.444786530E0,7.318880310E0,8.177309213E0
1.943657783E1,-1.097068634E0,3.529809723E0,6.814129944E0,7.752127654E0
1.944652283E1,-9.554631042E-1,3.544179840E0,6.266867981E0,7.262764954E0
1.945646883E1,-8.387059021E-1,3.588038635E0,5.827681274E0,6.894876204E0
1.946641383E1,-7.590715027E-1,3.606899414E0,5.538183289E0,6.652622571E0
1.947635883E1,-6.608757019E-1,3.693569183E0,5.361550598E0,6.544114518E0
1.948630383E1,-4.596940613E-1,3.787424011E0,5.189109192E0,6.440710634E0
1.949624883E1,-2.827619934E-1,3.870201874E0,5.014572144E0,6.340690079E0
1.950619483E1,-1.722917175E-1,3.932921448E0,4.987328796E0,6.353818071E0
1.951613983E1,-1.299298096E-1,3.966302032E0,5.104385376E0,6.465538155E0
1.952608483E1,-1.853146362E-1,4.059558105E0,5.255570984E0,6.643446387E0
1.953602983E1,-2.779719543E-1,4.191583557E0,5.421875153E0,6.858817048E0
1.954597483E1,-4.236190796E-1,4.220772858E0,5.602250061E0,7.027060722E0
1.955591983E1,-5.803431702E-1,4.247417450E0,5.764512634E0,7.183798376E0
1.956586583E1,-7.464976501E-1,4.359085236E0,5.927523651E0,7.395567555E0
1.957581083E1,-8.428971863E-1,4.533472595E0,6.123765564E0,7.665725936E0
1.958575583E1,-7.197033691E-1,4.685706024E0,6.354735260E0,7.928207497E0
1.959570083E1,-5.204676819E-1,4.765041046E0,6.616540833E0,8.170380369E0
1.960564583E1,-3.294648743E-1,4.837490387E0,6.917115784E0,8.447268855E0
1.961559183E1,-2.398013306E-1,4.943769379E0,7.227570190E0,8.759916164E0
1.962553683E1,-2.939886475E-1,5.119054871E0,7.541018372E0,9.119106874E0
1.963548183E1,-3.529660034E-1,5.363197174E0,7.707172852E0,9.396221703E0
1.964542683E1,-4.213737488E-1,5.488935699E0,7.884553986E0,9.616244719E0
1.965537183E1,-7.191046143E-1,5.520520020E0,8.150700531E0,9.870520345E0
1.966531783E1,-1.086440735E0,5.672603760E0,8.480015717E0,1.026009032E1
1.967526283E1,-1.304088135E0,5.848637695E0,8.879534912E0,1.071229896E1
1.968520783E1,-1.328936462E0,6.080505524E0,9.273815002E0,1.116880765E1
1.969515283E1,-1.212179260E0,6.426286469E0,9.641899567E0,1.165044049E1
1.970509783E1,-9.741741943E-1,6.879992981E0,9.731862488E0,1.195794574E1
1.971504283E1,-8.824150085E-1,7.114106140E0,9.603130188E0,1.198370860E1
1.972498883E1,-9.837542725E-1,7.163204041E0,9.510323181E0,1.194677829E1
1.973493383E1,-1.129700775E0,7.235952759E0,9.414223022E0,1.192739835E1
1.974487883E1,-1.293160858E0,7.352111206E0,9.367969208E0,1.197850789E1
1.975482383E1,-1.495540009E0,7.234006805E0,9.569450226E0,1.208891525E1
1.976476883E1,-1.598825226E0,6.911277924E0,1.001881577E1,1.227593882E1
1.977471483E1,-1.511257324E0,6.648125153E0,1.052521271E1,1.254039749E1
1.978465983E1,-1.326541443E0,6.400689697E0,1.104328537E1,1.283287546E1
1.979460483E1,-1.193168793E0,6.134243774E0,1.143412262E1,1.303041667E1
1.980454983E1,-1.206640778E0,5.916147308E0,1.178589111E1,1.324250770E1
1.981449483E1,-1.361867981E0,5.734574890E0,1.204395447E1,1.340883562E1
1.982444083E1,-1.590891724E0,5.542973328E0,1.201162170E1,1.332420901E1
1.983438583E1,-1.858535156E0,5.477858734E0,1.182091827E1,1.316036466E1
1.984433083E1,-2.097887421E0,5.425617371E0,1.152872589E1,1.291317065E1
1.985427583E1,-2.275717621E0,5.238656158E0,1.098221237E1,1.237866704E1
1.986422083E1,-2.410587158E0,5.032684479E0,1.046773224E1,1.186221993E1
1.987416583E1,-2.326611786E0,4.910837860E0,9.866582336E0,1.126405335E1
1.988411183E1,-2.091750183E0,4.768034821E0,9.350006561E0,1.070197167E1
1.989405683E1,-1.841320953E0,4.600832520E0,9.004824371E0,1.027837461E1
1.990400183E1,-1.573228455E0,4.408033447E0,8.785530396E0,9.954463872E0
1.991394683E1,-1.215023346E0,4.215683441E0,8.669521637E0,9.716422903E0
1.992389183E1,-9.045689392E-1,4.042493591E0,8.497978363E0,9.453868820E0
1.993383683E1,-6.845265198E-1,3.893852692E0,8.307424622E0,9.200215714E0
1.994378283E1,-5.575904846E-1,3.790268097E0,8.118218079E0,8.976775822E0
1.995372783E1,-4.537065125E-1,3.751498718E0,7.886649628E0,8.745217812E0
1.996367283E1,-3.442840576E-1,3.756288757E0,7.560028839E0,8.448803039E0
1.997361783E1,-2.365081787E-1,3.746708679E0,7.165748749E0,8.089605502E0
1.998356283E1,-1.487905884E-1,3.765419769E0,6.775809631E0,7.753200683E0
1.999350883E1,-8.996292114E-2,3.829486542E0,6.462960205E0,7.512849999E0
2.000345383E1,1.164578247E-1,3.912114716E0,6.172115021E0,7.308434018E0
2.001339883E1,3.231779480E-1,4.032165070E0,5.872887268E0,7.131171292E0
2.002334383E1,5.474116516E-1,4.127965851E0,5.594615936E0,6.974201679E0
2.003328883E1,7.003935242E-1,4.136049042E0,5.432652740E0,6.863757612E0
2.004323371E1,7.899073792E-1,4.162843323E0,5.377417603E0,6.846154999E0
2.005317971E1,7.996371460E-1,4.196822662E0,5.492378540E0,6.958373521E0
2.006312471E1,7.240443420E-1,4.165537720E0,5.803282013E0,7.180113288E0
2.007306971E1,5.863307190E-1,4.200864258E0,6.086942139E0,7.419023441E0
2.008301471E1,3.263214111E-1,4.270918579E0,6.322252808E0,7.636629606E0
2.009295971E1,-2.365081787E-2,4.347259827E0,6.460864563E0,7.787297237E0
2.010290571E1,-3.833528137E-1,4.406087494E0,6.608008575E0,7.951499463E0
2.011285071E1,-7.150630188E-1,4.497397614E0,6.658154297E0,8.066530794E0
2.012279571E1,-9.059161377E-1,4.571194153E0,6.660998383E0,8.129292680E0
2.013274071E1,-1.009650421E0,4.597689056E0,6.673272858E0,8.166437979E0
2.014268571E1,-1.007105713E0,4.665947113E0,6.784341888E0,8.295337199E0
2.015263071E1,-8.738827515E-1,4.796325989E0,6.946604462E0,8.486679421E0
2.016257671E1,-7.963439941E-1,4.887486420E0,7.161407776E0,8.706747303E0
2.017252171E1,-7.396119690E-1,5.004093933E0,7.370223541E0,8.939137375E0
2.018246671E1,-7.018904114E-1,5.130880280E0,7.545658722E0,9.151805731E0
2.019241171E1,-6.623725891E-1,5.292993164E0,7.758965149E0,9.415734399E0
2.020235671E1,-6.500981140E-1,5.465284882E0,7.961044922E0,9.678336770E0
2.021230271E1,-5.990542603E-1,5.613476715E0,8.101153564E0,9.874141781E0
2.022224771E1,-5.388793945E-1,5.785019989E0,8.231532440E0,1.007546394E1
2.023219271E1,-5.278024292E-1,5.990093536E0,8.431666260E0,1.035629238E1
2.024213771E1,-6.888674927E-1,6.151158600E0,8.665030975E0,1.064866435E1
2.025208271E1,-9.093589783E-1,6.237229614E0,8.958420868E0,1.095368757E1
2.026202771E1,-1.212179260E0,6.257138214E0,9.247918854E0,1.123143625E1
2.027197371E1,-1.431173859E0,6.346652069E0,9.550290070E0,1.155579039E1
2.028191871E1,-1.475032654E0,6.582561493E0,9.791438599E0,1.189025260E1
2.029186371E1,-1.337468719E0,6.830146637E0,9.821975098E0,1.203789518E1
2.030180871E1,-1.137783966E0,7.014862518E0,9.831854553E0,1.213129063E1
2.031175371E1,-1.015637970E0,7.119494934E0,9.880353699E0,1.222047944E1
2.032169971E1,-9.529183960E-1,7.149133301E0,9.987530823E0,1.231945341E1
2.033164471E1,-8.888516235E-1,7.278614044E0,1.029618896E1,1.264040295E1
2.034158971E1,-9.782157898E-1,7.357350311E0,1.084854034E1,1.314451739E1
2.035153471E1,-1.113235016E0,7.217541046E0,1.137858810E1,1.352051989E1
